tweetid,tweet,created_time,author,language
1645146976067936259,Who was #Ali_ibn_AbiTalib : https://t.co/lQe98I4FeO #Islam #Ramadan2023 #علي_ابن_ابي_طالب #شهادت_امام_علی #ماه_من #Quran,2023-04-09 19:29:39+00:00,Narges_infj🇮🇷,en
1645146234267525121,#Qatar has a special relationship with #Islam… https://t.co/FEPSHorznL,2023-04-09 19:26:42+00:00,Osama Bin Javaid,en
1645146117150220288,Oh ALLAH YOU are so beautiful ❤️ YOU'RE sweet &amp; the name of Love 🥰 #IslamicMessagingSystem #Islam #PalestineUnderAttack #PalestineWillBeFree #PalestinianLivesMatter @UN https://t.co/VM8T7Li0nj,2023-04-09 19:26:14+00:00,Tehmina Nawaz Khan,en
1645145933028499461,Shame on them &amp; shame on them too who allow these type of so called contractors of #islam All Muslims r on acceptance on 313. #PakistanUnderFasicsm https://t.co/s77mFtJjCo,2023-04-09 19:25:30+00:00,Tuba,en
1645145875159588872,Bitcoin order (again) #Islam #Ramadan2023 #bitcoin #BTCUSDT #Coinbase #CPI #elon @elon @BillyM2k @AlexT @cz_binance @DanielleKKTV @duclouduclou https://t.co/iuTm4HIR0Y,2023-04-09 19:25:16+00:00,ناقد كربتو,en
1645144426606653440,"Safa Travel is a leading #Hajj and #Umrah #travel #agency in the #UK. With ATOL protection and registration by the #Ministry of Hajj &amp; Umrah of #Saudi #Arabia, Contact Us: Email: info@safatavel.co.uk Website: https://t.co/qlbjkeKOM9 #umrah #madina #islam #muslimsuk #safeumrah https://t.co/jDwp7Z25DN",2023-04-09 19:19:31+00:00,Safa Travel,en
1645143797607833600,@Ruthie8375 @drsdgulati @pakistan_untold This sulla will himself do this to her daughter too. No need of anyone else. #Islam,2023-04-09 19:17:01+00:00,Maheshwar,en
1645143778842296321,"@Jim_Jordan #Xi the #messiah? - ordered by #Lord to rewrite #Moses #10Commandments to be less #Christian - anti- #Christ perfection standard? too as to leader of all #Islam likewise by power of pen #Caliphate now to be storied as resolved #SaudiArabia #Iran, &amp; #Sunni #Shia?",2023-04-09 19:16:56+00:00,Hogan,en
1645143723205066752,The #Iranian President during a call with his #Algerian counterpart: We stress the need to form a united front of Islamic countries in front of the Israeli entity for the liberation of Palestine #Islam #AlAqsa #AlQud #gaza #tehran #shiraz #jordan #algeria #biskra #oran https://t.co/TjGjTFG3iQ,2023-04-09 19:16:43+00:00,Palestine_lives_matter,en
1645143503750529025,"@JJCarafano #Xi the #messiah? - ordered by #Lord to rewrite #Moses #10Commandments to be less #Christian - anti- #Christ perfection standard? too as to leader of all #Islam likewise by power of pen #Caliphate now to be storied as resolved #SaudiArabia #Iran, &amp; #Sunni #Shia?",2023-04-09 19:15:51+00:00,Hogan,en
1645143163315818497,"Ramadan 1444 H (Day 18) That Allah may reward them according to the best of their deeds, and add even more for them out of His Grace: for Allah doth provide for those whom He will, without measure. - An-Noor:38 #Ramadan #ramadan2023 #day14 #Muslims #islamic #islam #prayer https://t.co/M2jHcIHUcC",2023-04-09 19:14:30+00:00,Algazelus,en
1645143046139559936,Strongly condemn FIR against Engr. M Ali Mirza @EngrAliMirza #امپورٹڈ_حکومت_نامنظور #فرقہ_واریت_نامنظور #Islam https://t.co/C08kpYOGXl,2023-04-09 19:14:02+00:00,Muhammad Mudasir Ishaq,en
1645142655737659393,@tracieo41096854 They are more #Islamic rights than #Animalrights people. #Islam has them running scared #Yellowbellies,2023-04-09 19:12:29+00:00,Thebrow,en
1645141800095498240,#Memes #Islam #Mecca #Ramadan2023 #sundayvibes Pov: Me running to Mecca after telling Dajjal how he is god if he can't even fix his eye ? https://t.co/036QOlvkYT,2023-04-09 19:09:05+00:00,halal_rcat,en
1645141607950479360,@zahacktanvir Does it also permit Muslim women to marry Jews? #Islam,2023-04-09 19:08:19+00:00,Nissar Guru,en
1645141576895561729,"All praise is to Allah . Alhamdulillah, this past week my five-year-old son completed his Qaidah. I would like to share his journey as many people have messaged me about https://t.co/4FhXIitk01 #MuslimMatters #Islam",2023-04-09 19:08:11+00:00,MuslimMatters,en
1645141382846111752,Forgetfully eating in Fasting [Ramadan 19/30] YouTube (English) https://t.co/UamGpqancX YouTube (Urdu) https://t.co/W49gR95e29 #Ramadan #Ramadan2023 #Ramadhan #ramadhan2023 #Quran #sunnah #Hadith #allah #prophetmohammad #Reminder #shorts #guidance #Islam #Islamic #Peace #Share https://t.co/Ju6FPQaxVW,2023-04-09 19:07:25+00:00,Muhammad Ali Khalid,en
1645140824060215296,@DustinPoirier title shot &amp; #islam defending the title in the division makes sense @ufc Tell the new matchmaker I said that @danawhite Someplace in the South Dustin Poirier says Justin Gaethje fight could happen this summer | UFC ... https://t.co/06sjIlArtW via @YouTube,2023-04-09 19:05:12+00:00,.,en
1645139569342382081,"Discipline, Family, Faith #bismillah #islamicquotes #islamicreminder #islamicpost #islamicposts #muslimquotes #loveislam #deen #islam #fyp https://t.co/DmYSAImp0Y",2023-04-09 19:00:13+00:00,Deen Strength,en
1645138966285365249,Watch: how did you find Islam 🕋 https://t.co/V6cyeNQla7 #Islam #RamadanMubarak #Americans #AlaaIsam #Southkorea #SouthAfrica #Japan #Russia #China #Australia #Denmark #Canada #France #Germany #Argentina #Brazil #Mexico #India #NewZealand #Iceland #Finland #Singapore #Kenya,2023-04-09 18:57:49+00:00,AlaaIsam-علاء عصام,en
1645138650559135745,"Narrated Abu Huraira: The Prophet (ﷺ) said, ""I shall accept the invitation even if I were invited to a meal of a sheep's trotter, and I shall accept the gift even if it were an arm or a trotter of a sheep."" [Sahih al-Bukhari 2568] #islam #sunnah #muslim #hadith",2023-04-09 18:56:34+00:00,Daily Hadith,en
1645138416093347840,"And let the new Pope tell what kind of #islam is ""peaceful"" #Christianity #religion #sjw #blm #catholic #catholics",2023-04-09 18:55:38+00:00,Buddha Guantanamo,en
1645138256688975872,Correction.... simply done #Islam #Ramadan2023 #salah #Algeria #Islamophobia #Muslim #Peace https://t.co/yt3Jii5coF,2023-04-09 18:55:00+00:00,Sameer,en
1645138190645489664,@Abdulla_Alamadi Brothers of #Islam will still not wake up from deep Sleep??,2023-04-09 18:54:44+00:00,Ammar Malick,en
1645137859668525057,"They spend billions on their movies and series in order to give a frightening image of Islam, and then a cat comes and destroys all their work with the most expensive kiss in the world. #Hollywood #Islam https://t.co/mq8VRp839W",2023-04-09 18:53:25+00:00,Captain ZAK,en
1645137855981789186,"My Bengali sister just dropped these off for me. I will eat these before I eat the chicken Biryani my Pakistani sister gave me today. I am gonna need the Indian sister to step up with Methai, thank you. #Islam #gratitude #sharing #Ramadhan https://t.co/nGVfVCPlse",2023-04-09 18:53:24+00:00,Punkjabi ب💚,en
1645136904327667716,"""And seek help through patience and prayer."" ""Indeed, it is a burden, except for the humble."" ~ Al baqarah #quran #prayer #patience #islam",2023-04-09 18:49:37+00:00,umar,en
1645136180311121922,Take your responsibility. #Muslim_Identity #IslamicMessagingSystem #Yemen #AlAqsaMosque #PalestineUnderAttack #leadership #Islam https://t.co/xZhw33oTo0,2023-04-09 18:46:45+00:00,Hammad Zafar,en
1645135748872691713,"Once prayer becomes a habit, success becomes a lifestyle #Ramadan2023 #Islam #mosque #evening https://t.co/yj6Uc8RYZS",2023-04-09 18:45:02+00:00,Hariz mohmd,en
1645135642878263296,Join IMS (Islamic Messaging System) &amp; Live your purpose what You are sent for. #Islam #Quran #Seerah #SahilAdeem #Muslim_Identity #IslamicMessagingSystem https://t.co/mH8SlWjSdT,2023-04-09 18:44:37+00:00,Asad,en
1645135312216113152,"They planned, but Allah also planned. And Allah is the best of planners."" Q 8:30 #Ramdankareem #Islam #Muslims https://t.co/5mEaHwPgMm https://t.co/bxLX5U7i96",2023-04-09 18:43:18+00:00,NewsAboutIran&manymore,en
1645133827084537856,"Be careful when you’ve hurt someone deliberately. If you’re guilty, apologise as soon as possible. Don’t hesitate. May the Almighty protect us from being the source of pain and tears in someone else's life. May He forgive our sins and shortcoming. #Ramadan2023 #fasting #Islam",2023-04-09 18:37:24+00:00,Muhammad Awais Khan,en
1645133167085469696,Only we have the soultion for Palestine. #Muslim_Identity #IslamicMessagingSystem #9thAprilBlackDay #EagleOfIslam #Yemen #AlAqsaMosque #فزت_ورب_الكعبه #القدس_هي_المحور #StopRussia #imranKhanPTI #MuhammadAliMirza #Islam #Aqsa_under_attack #AqsaMosque https://t.co/EKGynlVtjc,2023-04-09 18:34:46+00:00,Kashif Malik,en
1645131349009866755,NEVER MISS YOUR PRAYERS #Islam #islamicvideo #Muslim #muslimah #prayers #muftimenk #islamicreminder #QuranForAll https://t.co/8XBTL2NRQl,2023-04-09 18:27:33+00:00,HALAL_ONLY786,en
1645130501592850432,Proud of Islam #Islam https://t.co/wibz16cY4N,2023-04-09 18:24:11+00:00,Salman Siddiqui,en
1645128416436555776,Islam teaches us that true leadership is about serving others with compassion and wisdom. #Muslim_Identity #IslamicMessagingSystem #Yemen #AlAqsaMosque #GazaUnderAttack #SahilAdeem #IslamicLeadership #Leadership #Islam #takingresponsibilty #trueleadership #acceptingmistakes https://t.co/g6iZj8tuPO,2023-04-09 18:15:54+00:00,KainatChitralii,en
1645127809965203458,"There are over 2,700 Mosques 🕌 in the USA, but not a single dedicated Dawah Center exists. The Deen Center has purchased a 35,000 Sq Ft facility and only needs your help to build it. https://t.co/RRH3pf1I13 #Ramadan #Islam #Muslim",2023-04-09 18:13:29+00:00,Shiraz Hussain,en
1645127671880249345,"@paykhar Being an Afghan whatever because we are humanbeings at the end of the day, but #Islam tell us clear cut not to engage in such affairs, furthermore directs us if we are looking for pious wives, we shall become pious.",2023-04-09 18:12:56+00:00,Mir Bahir Khyber,en
1645127580398546944,Powerful message in Para 3. #QuranForAll #Islam #Allahuakbar #Muslim #RamadanKareem #retwit https://t.co/Fg66glgfPs,2023-04-09 18:12:34+00:00,SabeelQuran,en
1645127109462089728,Video: https://t.co/02PKajOEII #atheist #exmuslim #flatearth #dawah #quran #islam #irpcindia #live #irpc #shadab #shadab_ahmad #quran #ramzan #ramzan2023 #ramzanmubarak #ramzanspecial #ramzanstatus #ramzanwhatsappstatus #ramzanwhatsappstatusvideo https://t.co/hXUdNufhvG,2023-04-09 18:10:42+00:00,IRPCindia,en
1645126520028151808,Based on a true story. Cat climbs on imam during Ramadan taraweeh prayer in Algeria. 🐈🤍 #muslim #islam #ramadan https://t.co/nghH89qZMn,2023-04-09 18:08:22+00:00,:⁠-‏🕊️شـᷟــــͣـــᷞـــͣـــیخ,en
1645125975540133888,Link in bio and story https://t.co/P3epMwms6L #battleofbadr #islam #muslim #islamic https://t.co/9RpSew2Olj,2023-04-09 18:06:12+00:00,way2truth,en
1645125940735885315,#Ramadan: Watch cat climbing onto praying Algerian Imam #Algeria #SheikhWalidMehsas #Cats #Taraweeh #Quran #Islam #Muslims https://t.co/5QPQ7yZhTp,2023-04-09 18:06:03+00:00,Lynette,en
1645125688830177280,@Motomori14 help me say jazzakumullahu khayroh to this Anonymous I pray Allah accept all is secret Duas🤲 #Ramadan #Islam https://t.co/ntbTEyYb1q,2023-04-09 18:05:03+00:00,Abdulhakeem Abdullah Abiola,en
1645125231504154627,"#Hedayah | More about Islam, start a live chat https://t.co/5LUcgZq71S #Islam #Quran #Ramadan #رمضان https://t.co/ZpaohamtUf",2023-04-09 18:03:14+00:00,Hedayah,en
1645125035047153664,Download ISLAMedia App on Play store: https://t.co/GYT5FWjjWl Download ISLAMedia on Apple store: https://t.co/PLelrZJOmw #ISLAMedia #ISLAMICOIN #ISLAMIwallet #Crypto #halal #Media #Islam #Muslim #Ramadan! https://t.co/RQgwpn1xmL,2023-04-09 18:02:27+00:00,ISLAMedia,en
1645124642955227137,"The 19th night of the month of #Ramadan begins after sunset tonight, marking the night of the attack on the Commander of the Faithful, #ImamAli ibn Abi Talib (p) and the first Night of Destiny. #ramadan #ramadhan #fasting #imam #imamali #islam #muslim #god #prayer #laylatulqadr https://t.co/I0Ar4MFBdj",2023-04-09 18:00:54+00:00,IMAM,en
1645124399337705472,A hadith about religion being easy! Sahih al-Bukhari 39 #Hadith #HadithOfTheDay #Islam #Muslim https://t.co/zcq6SVt0ca,2023-04-09 17:59:56+00:00,Mohammad Faizan,en
1645124356140601344,"It's a very difficult thing to do, but as a #Muslim we have to take responsibility, may Allah give us courage, may Allah give us guidance, and may Allah never let us stray from the righteous path of #Islam. #Muslim_Identity #IslamicMessagingSystem https://t.co/D1GHhE86aO",2023-04-09 17:59:46+00:00,Kaxim Mughal,en
1645123847874592768,Really good video of #Islam #nature and #animal 🐈 Must watch https://t.co/xbQpB8lObz,2023-04-09 17:57:44+00:00,Mamun,en
1645123650352304129,"👉 Cannon #blast marks #Iftar in Mostar, #Bosnia and Herzegovina. #HappyRamadan #bosniak #Islam #RamadanMubarak #Ramadan #Ramazan #Mosque #firework #tradition #fasting #cannon https://t.co/24cqAROYQV",2023-04-09 17:56:57+00:00,𝔼𝕟𝕛𝕠𝕪 𝔹𝕠𝕤𝕟𝕚𝕒 🇧🇦,en
1645123236588580866,"Is #Islam untrue, or dangerous? see what Jorm Van Klaveren a writer and teacher thinks? https://t.co/XTQPcvDKmP",2023-04-09 17:55:19+00:00,Dr. Andy ☮️,en
1645122448646369280,Hinduism Is not A Religion By Book but Islam Is By Book so If Anyone ask questions From Ur Book Don't Call it Blasphemy Be A Unapologetic Hindu not a Apologitic Hindu #Islam #Hinduphobic #Hindu #SanatanaDharma,2023-04-09 17:52:11+00:00,Stroke0Genius🇮🇳,en
1645122389687058433,Dont worry Allah is with you #ramadan #fasting #islam #prophet #angel #muslim #prayer #happiness #viral #fyp #foryourpage #foryou https://t.co/2GcF3JWTs6,2023-04-09 17:51:57+00:00,Casablanca Dawah,en
1645122008315752454,"Fasting is a shield against Hellfire. It protects unless it is torn apart by ghiyba (backbiting). The person fasting should not be ignorant and say bad words. One should say ""I am fasting"" to those who tease him."" Hadith, Source: [Bukhari] #islam #muslim #Ramadan #Ramadhan https://t.co/d6kx2oY98I",2023-04-09 17:50:26+00:00,Serenity Fountain,en
1645121844742062085,Pakistan Food Appeal. Please get in touch if you would like to contribute &amp; multiply your rewards in the last 10 days of Ramadan. #feedthehungry #Charity #islam #InternationalAid #uk #smileitssunnah #poor #pakistan #foodforthepoor #grainsofhopefoundation #GOHF https://t.co/m8gW6AlkUH,2023-04-09 17:49:47+00:00,Grains of Hope Foundation,en
1645121690500841473,"#AntiMuslim (or ""#Islamophobic"") #Tweets geolocated on this map. A lot come from countries with Muslim populations, which is showing that there is a great awakening among these people. #Islam should be abandoned, same as other #Abrahamic #Cults. https://t.co/CVLvrqP0A1",2023-04-09 17:49:10+00:00,The Red Spy,en
1645121463601512454,"It is the goal of #Islam to create good human beings, righteous, honest, and just human beings, so they become the best of humankind. https://t.co/eDtO8BLTou",2023-04-09 17:48:16+00:00,Farid Maidi,en
1645120887216062464,"We believe everyone has a right to pray and live peacefully and safely. We pray for ease and calm through this special time; a time of celebration and togetherness. Happy Easter,Chag Sameach &amp; Ramadan Mubarak #Ramadan #Easter #Pesach #Jerusalem #Islam #Christianity #Judaism",2023-04-09 17:45:59+00:00,Fodip,en
1645119880939667459,@mrbellyelliot @GaryLineker Lol! Say that about #Muslims why don’t ya ! Go on I dare you to make a joke about the #Quran and #Islam ? Something about being a Paedo or something ? Yeah go on ? How about a nice comic or drop the book on the floor for a joke ? Go on I dare ya ? Nah I thought not! #HappyEaster,2023-04-09 17:41:59+00:00,Secret Carer 🪡,en
1645119765411688456,"🇵🇸 Impressions from my favourite spot in Jerusalem - the Dome of the Rock shrine on the Temple Mount, completed in 692 and built over the Foundation Stone. See more: https://t.co/a6R0mWeTBM #jerusalem #israel #domeoftherock #templemount #islam #ramadan https://t.co/SiF49jg3CT",2023-04-09 17:41:31+00:00,Florian Kriechbaumer,en
1645118749815762945,"They spend billions on their movies and series in order to give a frightening image of Islam, and then a cat comes and destroys all their work with the most expensive kiss in the world. #IslamicMessagingSystem #Islam #islamisbest https://t.co/Y6K1IjLeDL",2023-04-09 17:37:29+00:00,Ammara Shaukat,en
